basisofrecord,country,stateprovince,seq,institutioncode,collectioncode,catalognumber,scientificname,yearcollected,monthcollected,daycollected,collector,collectornumber,fieldnumber,county,locality,longitude,latitude,notes
PreservedSpecimen,Brasil,Sergipe,3102,UFS,ASE,944,Pilosocereus pentaedrophorus pentaedrophorus,1981,6,26,"Fonseca, MR",518,,Frei Paulo,,-37.534167,-10.549444,Erva áfila. Flores alvas. frequente; Erva áfila. Flores alvas. frequente; Mata de caatinga hipoxerófila. Solo argiloso úmido
PreservedSpecimen,Brasil,Bahia,3103,UFS,ASE,18288,Pilosocereus tuberculatus,2009,11,11,"Prata, AP; Costa, SM; Nascimento - Júnior, JE",2083,,Pilão Arcado,Dunas de Salinas,-42.687611,-10.262222,"5-costado, polpa do fruto maduro rosa-choque.; 5-costado, polpa do fruto maduro rosa-choque."
PreservedSpecimen,Brasil,Bahia,3104,UFS,ASE,18289,Pilosocereus tuberculatus,2009,11,11,"Prata, AP; Costa, SM; Nascimento - Júnior, JE",2096,,Barra,Vereda de Dois Riachos,-43.141389,-11.089444,"5-costado, fruto com polpa rosa-choque.; 5-costado, fruto com polpa rosa-choque."
PreservedSpecimen,Brasil,Bahia,3105,UFS,ASE,18291,Pilosocereus tuberculatus,2009,11,11,"Prata, AP; Costa, SM; Nascimento - Júnior, JE",2084,,Pilão Arcado,Dunas de Salinas,-42.687611,-10.262222,"Arbusto, ca. 2 m. 6-costado, estéril.; Arbusto, ca. 2 m. 6-costado, estéril."
PreservedSpecimen,Brasil,Sergipe,3106,UFS,ASE,895,Pilosocereus tuberculatus,1981,4,23,"Fonseca, MR",480,,Canindé de São Francisco,Pov. Curituba,-37.789167,-9.66,"Cactácea colunar. 2.5. m. Frutos imaturos verdes.; Cactácea colunar. 2.5. m. Frutos imaturos verdes.; Caatinga hiperxerófila, solo arenoso"
PreservedSpecimen,Brasil,Sergipe,3107,UFS,ASE,19685,Rhipsalis floccosa,2010,11,12,"Santos, LAS; Mostardeiro, MA; Santos, E; Santos, V",422,,Areia Branca,Parque Nacional da Serra de Itabaiana,-37.315,-10.758056,Frutos enegrecidos.; Frutos enegrecidos.; Mata.
PreservedSpecimen,Brasil,Sergipe,3108,UFS,ASE,3409,Rhipsalis floccosa floccosa,1983,9,1,"Viana, G",750,,Siriri,,-37.1125,-10.604167,Epífita.; Epífita.; Àrea agricutável
PreservedSpecimen,Brasil,Sergipe,3109,UFS,ASE,7716,Rhipsalis floccosa floccosa,1991,2,10,N.P.Taylor; D.C.Zappi,1615,,Estância,"500 m norte do Rio Piauí, 50 m alt.",-37.438056,-11.268611,Epífita. Epífita em árvore velha.; Epífita. Epífita em árvore velha.
PreservedSpecimen,Brasil,Sergipe,3110,UFS,ASE,1658,Rhipsalis lindbergiana,1981,11,11,"Viana, G",202,,Campo do Brito,Tapera da Serra,-37.493056,-10.733333,"Epífita. Epífita em árvore de 25 m, caule circular afila, frutos imaturos verdes.; Epífita. Epífita em árvore de 25 m, caule circular afila, frutos imaturos verdes.; Mata ciliar"
PreservedSpecimen,Brasil,Sergipe,3111,UFS,ASE,16736,Rhipsalis lindbergiana,2010,1,17,"Machado, WJ; Gomes, LA; Jesus, JB",153,,Poço Redondo,Serra da Guia,-37.684167,-9.805278,"Epífita, folhas ausentes, flores c/ sépalas verdes, pétalas(5) verde-claras, estames (vários) e estigma brancos, frutos pequenos e brancos.; Epífita, folhas ausentes, flores c/ sépalas verdes, pétalas(5) verde-claras, estames (vários)"
PreservedSpecimen,Brasil,Sergipe,3112,UFS,ASE,23476,Rhipsalis lindbergiana,2012,1,25,"Prata, AP; Matos, GMA; Carregosa, T",2864,,Simão Dias,Faz. Mercador,-37.811111,-10.738333,Epifita. Flores alvas.; Epifita. Flores alvas.
PreservedSpecimen,Brasil,Sergipe,3113,UFS,ASE,24467,Rhipsalis lindbergiana,2011,3,11,"Carregosa, T; Nascimento - Júnior, JE; Campos, DA; Matos, GMA; Santos, LRO",167,,Simão Dias,Fazenda Mercador,-37.811111,-10.738333,Herbácea. Epífita. Flores alvas. Frutos imaturos esverdeados.; Herbácea. Epífita. Flores alvas. Frutos imaturos esverdeados.; Agreste
PreservedSpecimen,Brasil,Sergipe,3114,UFS,ASE,37661,Rhipsalis lindbergiana,2015,11,18,"Barreto, A J; Fabricante, JR",3,,Itabaiana,"PARNASI, Próximo a trilha do caldeirão",-37.368056,-10.754167,Holoepífita obrigatória. Inflorescência alva com sépalas verdes. Frutos arredondados. Suculenta.; Mata Atlântica
PreservedSpecimen,Brasil,São Paulo,3115,UFS,ASE,4495,Rhipsalis oblonga,1986,3,4,T.S.dos Santos; E.J.Judziewicz,4143,,São Paulo,"Serra dos Quatis 8.7 km E do São José, rodovia São José/Uma.Lado S da rodovia",-46.638817,-23.548942,Epífita. Epífita sobre pedras. Frutos imaturos verdes.; Epífita. Epífita sobre pedras. Frutos imaturos verdes.; Mata higrofila
PreservedSpecimen,Brasil,Sergipe,3116,UFS,ASE,23477,Rhipsalis sp.,2012,1,25,"Prata, AP; Matos, GMA; Carregosa, T",2865,,Simão Dias,Faz. Mercador,-37.811111,-10.738333,Frutos verdes.; Frutos verdes.
PreservedSpecimen,Brasil,Sergipe,3117,UFS,ASE,3189,Epiphyllum oxypetalum,1983,4,28,"Santana, MC",187,,Aracaju,Bairro São José,-37.071667,-10.911111,"Epifita. Caule alado e articulado. Flores alvas, com antese noturna.; Epifita. Caule alado e articulado. Flores alvas, com antese noturna.; Cultivada em residência"
PreservedSpecimen,Brasil,Sergipe,3118,UFS,ASE,1815,Epiphyllum phyllanthus,1981,12,4,"Carneiro, EM",238,,Riachão do Dantas,,-37.734222,-11.033222,"Epifita. ? fila de caule achatado, estéril, flores esverdeadas, frutos vermelhos. frequente; Epifita. ? fila de caule achatado, estéril, flores esverdeadas, frutos vermelhos. frequente; Caatinga hipoxerófila, solo arenoso"
PreservedSpecimen,Brasil,Bahia,3119,UFS,ASE,21930,Epiphyllum phyllanthus,2008,3,8,"Oliveira, M",3283,,São Desidério,"Sítio Rio Grande, Barragem rio das femeas. Complexo vegetacional (Cerrado, Caatinga e Mata). Vegetação arbóreo-arbustivo espaçado. Solo arenoso de coloração esbranquiçada com pouca serrapilheira.",-44.973056,-12.363333,"Epífita. Frutos imaturos esverdeados, maturos avermelhados. Frequente.; Epífita. Frutos imaturos esverdeados, maturos avermelhados. Frequente.; Complexo vegetacional (Cerrado, Caatinga e Mata)."
PreservedSpecimen,Brasil,Sergipe,3120,UFS,ASE,29052,Epiphyllum phyllanthus,2013,7,6,"Silva, TR; Santana, JP",146,,Nossa Senhora do Socorro,Floresta Nacional do Ibura,-37.143611,-10.839611,"Epífita. Inflorescência imatura verde. Fruto baga, imaturo verde.; Mata Atlântica."
PreservedSpecimen,Brasil,Sergipe,3121,UFS,ASE,30310,Epiphyllum phyllanthus,2014,1,24,"Freire, GS; Silva, BD; Santos, E",155,,Maruim,Mata do Caititu,-37.131417,-10.718167,Frutos imaturos verdes.; Mata Atlântica
PreservedSpecimen,Brasil,Sergipe,3122,UFS,ASE,3201,Epiphyllum phyllanthus,1983,5,13,"Gomes, E",252,,Simão Dias,Pov. São José,-37.811111,-10.738333,Epifita. Flores esverdeadas.; Epifita. Flores esverdeadas.; Caatinga arbustiva
PreservedSpecimen,Brasil,Alagoas,3123,UFS,ASE,9813,Epiphyllum phyllanthus,2003,4,26,"Lyra-Lemos, RP de",7601,,Pilar,"Fazenda Lamarão, próximo a extração de óleo da Petrobrás.",-35.921667,-9.617778,Epífita. Fruto rosa avermelhado.; Epífita. Fruto rosa avermelhado.; Mata Atlântica.
PreservedSpecimen,Brasil,Bahia,3124,UFS,ASE,14980,Harrisia adscendens,2009,11,12,"Prata, AP; Costa, SM; Nascimento - Júnior, JE",1796,,Pilão Arcado,"Lagoa do Jatobá, Dourados.",-42.504167,-10.003333,
PreservedSpecimen,Brasil,Sergipe,3125,UFS,ASE,15931,Harrisia adscendens,2010,2,21,"Silva, ACC; Rocha, SM",227,,Canindé de São Francisco,"Unid. de Conser. Monumento Natural Grota do Angico, Parcela 8.",-37.789167,-9.66,"Erva suculenta, cilíndrica, com numerosos espinhos.; Erva suculenta, cilíndrica, com numerosos espinhos.; Caatinga."
PreservedSpecimen,Brasil,Sergipe,3126,UFS,ASE,15944,Harrisia adscendens,2010,3,31,"Silva, ACC; Rocha, SM",104,,Canindé de São Francisco,Unid. de Conser. Monumento Natural Grota do Angico,-37.789167,-9.66,Erva suculenta com fruto.; Erva suculenta com fruto.; Caatinga.
PreservedSpecimen,Brasil,Sergipe,3127,UFS,ASE,2006,Harrisia adscendens,1981,12,21,"Viana, G",331,,Nossa Senhora da Glória,Fazenda Olho D' água,-37.419861,-10.1035,Arbusto com caule suculento de flores alvas.; Arbusto com caule suculento de flores alvas.; Mata de Caatinga hiperxerofila.
PreservedSpecimen,Brasil,Sergipe,3128,UFS,ASE,23122,Harrisia adscendens,2012,4,11,"Oliveira, DG; Barreto, SSB; Freitas, BAL",337,,Porto da Folha,"Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu",-37.409756,-10.036106,"Arbustiva. Frutos como coloração verde-amarelada. Cladódios glabros, com superfície lustrosa. Planta com grande número de bifurcações formando uma touceira. Altura ca. 2.20 metros; Arbustiva. Frutos como coloração verde-amarelada. Cla"
PreservedSpecimen,Brasil,Sergipe,3129,UFS,ASE,28132,Harrisia adscendens,2012,11,19,"Freitas, BAL; Elias, LGR",24,,Porto da Folha,Assentamento Sao Judas Tadeu,-37.278056,-9.917222,Caatinga.
PreservedSpecimen,Brasil,Sergipe,3130,UFS,ASE,31119,Harrisia adscendens,2014,5,15,"Déda, RM; Rocha, LP; Santos, E; Santos, MH; Pereira, TC; Andre, DS; Silva, JR; Oliveira-N",320,,Nossa Senhora da Glória,Assentamento Nossa Senhora Aparecida,-37.703611,-10.179333,Herbácea. Flor branca.; Caatinga
PreservedSpecimen,Brasil,Sergipe,3131,UFS,ASE,852,Harrisia adscendens,1981,3,26,"Fonseca, MR",450,,Frei Paulo,5 km após o pov. De Mocambo,-37.533889,-10.549444,"Cactácea cilíndrica escandente. Ramos com 1,5 m com numerosos espinhos, que medem de 1,5 a 2,5cm. Flores alvas isoladas que se abrem a noite. planta frequente; Cactácea cilíndrica escandente. Ramos com 1,5 m com numerosos espinhos, qu"
PreservedSpecimen,Brasil,Sergipe,3132,UFS,ASE,853,Harrisia adscendens,1981,3,26,"Fonseca, MR",451,,Frei Paulo,5 km após o pov. De Mocambo,-37.533889,-10.549444,". Caule cilíndrico fino (1,5 a 2cm de diâmetro), com pequenos e numerosos espinhos. planta pouco frequente; . Caule cilíndrico fino (1,5 a 2cm de diâmetro), com pequenos e numerosos espinhos. planta pouco frequente; Mata de Caatinga h"
PreservedSpecimen,Brasil,Sergipe,3133,UFS,ASE,23475,Hylocereus setaceus,2012,1,25,"Prata, AP; Matos, GMA; Carregosa, T",2863,,Simão Dias,Faz. Mercador,-37.811111,-10.738333,Flores alvas.; Flores alvas.
PreservedSpecimen,Brasil,Sergipe,3134,UFS,ASE,2998,Hylocereus setaceus,1983,2,1,"Gomes, E",169,,Carmópolis,Faz. Santa Barbára,-36.988611,-10.648333,Trepadeira. Trepadeira herbácea (material esteril). planta rara; Trepadeira. Trepadeira herbácea (material esteril). planta rara; Mata subperenifolia. Solo argiloso
PreservedSpecimen,Brasil,Sergipe,3135,UFS,ASE,16114,Melocactus ernestii,2009,11,21,"Machado, WJ; Gomes, LA; Santos, V; Jesus, JB",74,,Poço Redondo,Serra da Guia,-37.684167,-9.805278,Caatinga (trilha)
PreservedSpecimen,Brasil,Sergipe,3136,UFS,ASE,17898,Melocactus ernestii,2010,9,27,"Nogueira-Jr, FC",23,,Tobias Barreto,"Serra dos Macacos, Povoado Macacos - canyon toca da onça - Q1",-37.980944,-10.888667,3 m de altura.; 3 m de altura.; Caatinga.
PreservedSpecimen,Brasil,Sergipe,3137,UFS,ASE,9264,Melocactus ernestii,2006,8,26,"Lemos, IC; Prata, AP; Costa, SM; Silva, AC",77,,Poço Redondo,Serra da Guia,-37.87,-9.981944,Erva. Flores roseas.; Erva. Flores roseas.; Campo de altitude
PreservedSpecimen,Brasil,Sergipe,3138,UFS,ASE,30904,Melocactus violaceus,2014,3,6,"BRAVO FILHO, E S",10,,Pacatuba,,-36.626758,-10.456003,"Herbácea. Areia branca. Fruto de formato cônico, cor branca. Flor rosa&nf;Cladódio verde &nf;; Restinga"
PreservedSpecimen,Brasil,Sergipe,3139,UFS,ASE,11728,Melocactus violaceus margaritaceus,2008,8,30,"Dantas, TVP; Nascimento - Júnior, JE",90,,Areia Branca,"Parque Nacional da Serra de Itabaiana, Na primeira mancha de areia branca após a entrada do PARNA. Areias brancas da Serra de Itabaiana.",-37.315,-10.758056,Flores rosas.; Flores rosas.
PreservedSpecimen,Brasil,Sergipe,3140,UFS,ASE,12765,Melocactus violaceus margaritaceus,2008,12,19,"Nascimento - Júnior, JE; Dantas, TVP",536,,Santo Amaro das Brotas,,-37.054167,-10.789167,"Flores rosas, frutos brancos. Coleta realizada para o diagnóstico da área em virtude da criação de Parque Estadual.&nf;; Flores rosas, frutos brancos. Coleta realizada para o diagnóstico da área em virtude da criação de Parque Estadual."
PreservedSpecimen,Brasil,Sergipe,3141,UFS,ASE,22991,Melocactus violaceus margaritaceus,2011,12,5,"Oliveira, DM",129,,Pirambu,Assentamento Sao Sebastião,-36.855833,-10.737778,"Erva terrestre, caule verde, flores rosa.; Erva terrestre, caule verde, flores rosa.; Mata Atlântica."
PreservedSpecimen,Brasil,Sergipe,3142,UFS,ASE,23676,Melocactus violaceus margaritaceus,2012,5,25,"Prata, AP; Gomes, LA; Farias, MCV; Oliveira, DG; Matos, GMA; Conceição, GG; Gomes, LA; Bar",2995,,Pirambu,Povoado Lagoa Redonda,-36.873747,-10.678208,Flores rosas.; Flores rosas.; Restinga.
PreservedSpecimen,Brasil,Sergipe,3143,UFS,ASE,29186,Melocactus violaceus margaritaceus,2012,11,19,"Ferreira, ES; Oliveira, EVS",165,,Pirambu,"Rebio de Santa Isabel, Lagoa redonda, acesso pela RPPN Dona Benta e Seu Caboclo",-36.804444,-10.640833,Erva; Restinga
PreservedSpecimen,Brasil,Sergipe,3144,UFS,ASE,30075,Melocactus violaceus margaritaceus,2013,11,27,"Oliveira, EVS; Lima, JF",304,,Pirambu,"Rebio de Santa Isabel, Próximo ao morro da Lucrécia.",-36.758333,-10.652222,Cerca de 15 cm.; Restinga
PreservedSpecimen,Brasil,Sergipe,3145,UFS,ASE,30224,Melocactus violaceus margaritaceus,2013,8,21,"Filho, ESB",1,,Pirambu,,-36.843139,-10.693556,Espécie globular.; Restinga. Solo arenoso.
PreservedSpecimen,Brasil,Sergipe,3146,UFS,ASE,30906,Melocactus violaceus margaritaceus,2014,3,6,"BRAVO FILHO, E S",13,,Japoatã,Povoado Poxim,-36.828233,-10.447314,"Herbácea. Fruto de formato cônico, cor branca. Flor Rosa#?#&nf;Cladódio verde. Cefálio vermelho.&nf;; Restinga"
PreservedSpecimen,Brasil,Sergipe,3147,UFS,ASE,35397,Melocactus violaceus margaritaceus,2015,9,2,"Oliveira, EVS; Andrade, RS; Nunes, SS; Souza, JO; Landim, MF",659,,Santo Amaro das Brotas,"Assentamento ? s margens da Rodovia SE-240, Área de Reserva Legal",-10.881389,-37.052778,"Solo arenoso, seco. Substrato terrícola. Restrito a área de coleta. Erva com 12 costelas, 9 aréolas com 8 espinhos cada. &nf;UTM 0712849&nf;24 L 8796459; Restinga. Solos de areias brancas."
PreservedSpecimen,Brasil,Sergipe,3148,UFS,ASE,15574,Melocactus zehntneri,2009,9,22,"Nascimento - Júnior, JE; Dantas, T",690,,Poço Redondo,Monumento Natural Grota do Angico,-37.684167,-9.805278,Flores rosa.; Flores rosa.; Caatinga.
PreservedSpecimen,Brasil,Bahia,3149,UFS,ASE,18287,Melocactus zehntneri,2009,11,11,"Prata, AP; Costa, SM; Nascimento - Júnior, JE",2097,,Barra,Vereda de Dois Riachos,-43.141389,-11.089444,"Cladódio fértil rosado, fruto rosa.; Cladódio fértil rosado, fruto rosa."
PreservedSpecimen,Brasil,Sergipe,3150,UFS,ASE,18929,Melocactus zehntneri,2010,9,20,"Machado, WJ; Carregosa, T; Melo, DS; Nascimento - Júnior, JE",859,,Canindé de São Francisco,Assentamento Santa Rita,-37.967694,-9.723167,Flores rosa.; Flores rosa.; Caatinga
PreservedSpecimen,Brasil,Sergipe,3151,UFS,ASE,30899,Melocactus zehntneri,2014,2,20,"BRAVO FILHO, E S",5,,Gararu,"Povoado Jinipatuba, Fazenda Porto da Folha",-37.111942,-9.946239,"Solo rochoso. Herbácea. Fruto de formato cônico, cor rosa com tons de branco na extremidade mais afunilada. Flor rosa.Cladódio verde. Cefálio vermelho. &nf;; Caatinga"
PreservedSpecimen,Brasil,Sergipe,3152,UFS,ASE,30974,Melocactus zehntneri,2014,3,2,"BRAVO FILHO, E S",9,,Porto da Folha,"Ilha do Ouro, Estrada para Porto da Folha.",-37.267472,-9.914033,"Herbácea. Fruto de formato cônico, cor rosa com tons de branco na extremidade mais afunilada. Flor rosa. Cladódio verde. Cefálio vermelho&nf;; Caatinga"
PreservedSpecimen,Brasil,Sergipe,3153,UFS,ASE,30975,Melocactus zehntneri,2014,6,7,"BRAVO FILHO, E S",14,,Macambira,Cachoiera de Macambira,-37.590944,-10.685208,"Herbácea. Sobre afloramento rochoso. Fruto de formato cônico, cor rosa com tons de branco na extremidade mais afunilada. Flor rosa. Cladódio verde. Cefálio vermelho.&nf;; Caatinga."
PreservedSpecimen,Brasil,Sergipe,3154,UFS,ASE,896,Melocactus zehntneri,1981,4,23,"Fonseca, MR",481,,Canindé de São Francisco,,-37.789167,-9.66,Globóide com espinhos. Frutos vermelhos.; Globóide com espinhos. Frutos vermelhos.; Caatinga hiperxerófila. Sobre afloramento rochoso
PreservedSpecimen,Brasil,Sergipe,3155,UFS,ASE,9265,Melocactus zehntneri,2006,8,26,"Lemos, IC; Prata, AP; Costa, SM; Silva, AC",82,,Poço Redondo,Serra da Guia,-37.87,-9.981944,Rupícola. Inflorescência avermelhada.; Rupícola. Inflorescência avermelhada.; Campo de altitude
PreservedSpecimen,Brasil,Sergipe,3156,UFS,ASE,25939,Melocactus zehntneri,2012,12,11,"Prata, AP; Cardoso, DS; Conceição, GG; Costa, NF; Miguel, RS; Santos, E; Dias, DM; Monteir",3520,,Gararu,Urnicó.,-37.421611,-10.107056,Herbácea com 15 cm. Cálice e corola rosa. Cefálio branco e vermelho.; Caatinga.
PreservedSpecimen,Brasil,Bahia,3157,UFS,ASE,18286,Arrojadoa penicillata,2009,11,11,"Prata, AP; Costa, SM; Nascimento - Júnior, JE",2082,,Pilão Arcado,Dunas de Salinas,-42.687611,-10.262222,"Cacto com ca. 50 cm. de alt. 9-costado, fruto rosa.; Cacto com ca. 50 cm. de alt. 9-costado, fruto rosa."
PreservedSpecimen,Brasil,Sergipe,3158,UFS,ASE,1778,Brasiliopuntia bahiensis,1981,11,30,"Viana, G",261,,Nossa Senhora da Glória,Fazenda Olhos d'agua,-37.419861,-10.1035,Arvoreta com flores amarelas. Planta áfila. Frequente.; Arvoreta com flores amarelas. Planta áfila. Frequente.; Caatinga hipoxerófila.
PreservedSpecimen,Brasil,Sergipe,3159,UFS,ASE,288,Brasiliopuntia bahiensis,1975,2,3,"Barreto, ACC",ASE288,,Simão Dias,,-37.811111,-10.738333,Planta com artículos espinhosos.; Planta com artículos espinhosos.; Caatinga (Agreste).
PreservedSpecimen,Brasil,Sergipe,3160,UFS,ASE,851,Brasiliopuntia bahiensis,1981,3,26,"Fonseca, MR",452,,Frei Paulo,5 Km. após o povoado Mocambo.,-37.534167,-10.549444,"Cactácea com caule cilíndrico, lenhoso, com ramos dimorfos, sendo os ramos terminais articulados com artículos planos e foliáceos. Frutos pequenos e vermelhos. Planta muito frequente.; Cactácea com caule cilíndrico, lenhoso, com ramos"
PreservedSpecimen,Brasil,Sergipe,3161,UFS,ASE,14763,Brasiliopuntia brasiliensis,2009,3,20,"Melo, DS; Nascimento - Júnior, JE; Costa, SM; Mariano, D",26,,Lagarto,Mata de Doutor João,-37.65,-10.918056,Planta arbórea ca. 8 m; frutos vermelhos.; Planta arbórea ca. 8 m; frutos vermelhos.; Caatinga
PreservedSpecimen,Brasil,Sergipe,3162,UFS,ASE,1651,Brasiliopuntia brasiliensis,1981,10,30,"Silva, GN",37,,Simão Dias,Faz. Mercador,-37.811111,-10.738333,"Árvore 6. m. Caule articulado, flores amarelas e frutos vermelhos.; Árvore 6. m. Caule articulado, flores amarelas e frutos vermelhos.; Mata de Caatinga hipoxerófila"
PreservedSpecimen,Brasil,Sergipe,3163,UFS,ASE,17645A,Brasiliopuntia brasiliensis,2010,1,30,"Prata, AP; Machado, WJ; Silva, ACC; Marroquim, PMG; Junior, FCN; Santos, EL",2177A,,Tobias Barreto,"Serra dos Macacos, Povoado Macacos.",-38.013928,-11.173486,"Pétalas amarelas, sépalas amarelo-esverdeadas, estames numerosos, estígma captado amarelo, ovário infero, presença de mucilagem, fruto vermelho, visitada por formigas.; Pétalas amarelas, sépalas amarelo-esverdeadas, estames numerosos,"
PreservedSpecimen,Brasil,Sergipe,3164,UFS,ASE,19326,Brasiliopuntia brasiliensis,2011,2,16,"Donato, CR; Gallo, D; Reis, VS",35,,Laranjeiras,"Povoado Machado, Próximo ? Gruta da Pedra Furada.",-37.177833,-10.82075,"Caule do tipo cladodio, de cor marrom, próximo ao chão. Flor amarela, estigma alaranjada.; Caule do tipo cladodio, de cor marrom, próximo ao chão. Flor amarela, estigma alaranjada."
PreservedSpecimen,Brasil,Sergipe,3165,UFS,ASE,23474,Brasiliopuntia brasiliensis,2012,1,25,"Prata, AP; Matos, GMA; Carregosa, T",2862,,Simão Dias,Faz. Mercador,-37.811111,-10.738333,Árvore. Flores amarelas. Fruto vermelho.; Árvore. Flores amarelas. Fruto vermelho.
PreservedSpecimen,Brasil,Sergipe,3166,UFS,ASE,23507,Brasiliopuntia brasiliensis,2012,2,14,"Prata, AP; Campos, DA; Carregosa, T",2930,,Frei Paulo,Faz. Lameiro,-37.533889,-10.549444,"Flores amarelas. Coordenadas UTM: 10º 35' 2,9"" W 37º 34' 4,2"" S; Flores amarelas. Coordenadas UTM: 10º 35' 2,9"" W 37º 34' 4,2"" S"
PreservedSpecimen,Brasil,Sergipe,3167,UFS,ASE,28240,Brasiliopuntia brasiliensis,2013,1,17,"Déda, RM; Freire, GS; Matos, GMA",219,,Lagarto,"Assentamento Che Guevara, Mata do Dr. João",-37.645278,-10.879639,Herbácea com cerca de 40 cm. Com flores amarela esverdeadas e frutos róseos.
PreservedSpecimen,Brasil,Sergipe,3168,UFS,ASE,29247,Brasiliopuntia brasiliensis,2013,7,5,"Matos, GMA; Freire, GS; Melo, LMS; Santos, E",300,,Lagarto,"Assentamento Che Guevara, Mata de Dr. Jõao.",-37.628444,-10.863056,Arbusto ca. de 4 m. Frutos imaturos verdes e maduros vermelhos.; Caatinga.
PreservedSpecimen,Brasil,Sergipe,3169,UFS,ASE,30085,Brasiliopuntia brasiliensis,2012,11,8,"Farias, MCV; Santos, E; Déda, RM; Reis, JAF; Melo, LMS",478,,Riachão do Dantas,,-37.734222,-11.033222,
PreservedSpecimen,Brasil,Sergipe,3170,UFS,ASE,33200,Brasiliopuntia brasiliensis,2014,8,21,"Almeida, ES",274,,Nossa Senhora da Glória,Solo pedregoso,-37.419861,-10.1035,"Arbusto, com espinhos, com aproximadamente 10 metros. Número do conglomerado: 054, Coordenadas UTM do ponto central: E(0670856m) N(8865427m), número da subunidade: 2, número da subparcela: 4, número da árvore: 23-F6."
